일시,부산 강서구 녹산동,부산 강서구 대저동,부산 강서구 명지동,부산 금정구 부곡동,부산 금정구 청룡동,부산 금정구 회동동,부산 기장군 기장읍,부산 기장군 용수리,부산 남구 대연동,부산 남구 용호동,부산 동구 수정동,부산 동래구 명장동,부산 부산진구 개금동,부산 부산진구 전포동,부산 북구 덕천동,부산 북구 화명동,부산 사상구 덕포동,부산 사상구 학장동,부산 사하구 당리동,부산 사하구 장림동,부산 서구 대신동,부산 수영구 광안동,부산 연제구 연산동,부산 영도구 청학동,부산 영도구 태종대,부산 중구 광복동,부산 해운대구 재송동,부산 해운대구 좌동,부산 강서구 부산신항,부산 동구 부산북항,부산 동구 초량동,부산 동래구 온천동,부산 사상구 삼락동,부산 강서구 부산항
2022-06-06 00:15:00,16,10.0,15.0,16.0,11,7.0,13,-,20,16,15,13,8,13,12.0,-,16,17,24.0,15,9,17.0,11,12,10,14.0,11,18.0,10.0,22,15,10,6,22
2022-06-06 00:16:00,15,9.0,15.0,16.0,11,14.0,11,-,21,18,30,20,15,54,11.0,-,14,14,13.0,23,20,27.0,21,17,14,23.0,17,23.0,17.0,28,26,35,5,38
2022-06-06 00:17:00,18,15.0,15.0,8.0,6,7.0,8,-,12,6,27,8,10,22,12.0,-,13,20,15.0,25,20,8.0,7,14,22,20.0,5,13.0,17.0,26,19,9,5,37
2022-06-06 00:18:00,13,7.0,6.0,4.0,7,2.0,9,-,9,7,10,7,8,6,9.0,-,9,5,8.0,9,7,4.0,6,7,4,6.0,7,11.0,16.0,9,8,7,6,11
2022-06-06 00:19:00,12,8.0,6.0,3.0,9,2.0,10,-,10,5,7,8,6,6,9.0,-,9,8,10.0,6,6,17.0,8,6,4,3.0,8,15.0,11.0,8,11,8,6,12
2022-06-06 00:20:00,8,8.0,5.0,5.0,9,2.0,9,-,7,8,4,7,14,8,14.0,-,9,11,6.0,3,5,5.0,11,6,7,10.0,8,14.0,7.0,6,9,14,5,9
2022-06-06 00:21:00,12,9.0,6.0,15.0,12,4.0,14,-,9,15,6,14,10,2,13.0,15,9,8,5.0,6,9,6.0,15,11,5,13.0,8,18.0,5.0,15,16,13,7,18
2022-06-06 00:22:00,8,6.0,9.0,14.0,12,9.0,7,-,10,9,15,18,15,13,9.0,10,11,14,11.0,12,13,13.0,14,11,7,18.0,12,14.0,8.0,16,20,17,8,25
2022-06-06 00:23:00,12,7.0,10.0,12.0,12,12.0,9,-,18,8,18,16,14,5,15.0,8,14,11,10.0,13,12,16.0,19,15,9,16.0,16,15.0,9.0,17,19,18,7,23
2022-06-06 00:24:00,11,5.0,7.0,11.0,6,11.0,11,-,11,10,7,7,9,5,10.0,3,7,10,15.0,12,12,16.0,10,6,10,6.0,9,15.0,9.0,11,8,9,5,24
2022-06-07 00:01:00,6,5.0,7.0,11.0,3,6.0,8,-,8,9,6,8,7,3,8.0,2,8,8,9.0,9,12,7.0,10,5,8,6.0,8,14.0,7.0,7,6,9,2,30
2022-06-07 00:02:00,3,3.0,5.0,11.0,10,5.0,5,-,8,7,16,12,8,4,11.0,3,8,7,10.0,20,12,8.0,12,4,8,5.0,10,11.0,5.0,11,7,9,3,28
2022-06-07 00:03:00,4,11.0,6.0,9.0,6,7.0,9,-,7,5,9,9,10,7,11.0,10,7,7,8.0,9,12,13.0,12,8,8,4.0,9,14.0,6.0,11,10,16,6,36
2022-06-07 00:04:00,6,8.0,7.0,6.0,7,6.0,7,-,10,9,8,8,9,8,6.0,6,8,9,8.0,11,13,12.0,6,6,5,9.0,10,12.0,5.0,11,10,8,4,38
2022-06-07 00:05:00,6,4.0,6.0,3.0,4,6.0,4,-,8,8,3,5,9,4,8.0,6,9,7,11.0,10,9,8.0,7,5,8,6.0,10,9.0,3.0,5,6,6,2,25
2022-06-07 00:06:00,10,6.0,7.0,3.0,5,5.0,6,-,3,7,2,5,9,2,9.0,6,8,9,8.0,8,6,7.0,6,6,5,3.0,8,11.0,12.0,15,4,4,2,35
2022-06-07 00:07:00,8,11.0,7.0,5.0,10,8.0,8,-,4,6,6,10,8,2,12.0,4,7,16,10.0,12,7,8.0,6,5,7,6.0,9,12.0,10.0,12,3,10,7,40
2022-06-07 00:08:00,10,11.0,3.0,10.0,7,12.0,10,-,7,7,9,16,6,2,6.0,7,7,10,10.0,9,6,9.0,7,4,10,9.0,11,11.0,10.0,9,11,17,7,31
2022-06-07 00:09:00,16,17.0,6.0,12.0,12,10.0,7,-,8,9,8,12,12,11,5.0,6,9,11,10.0,10,12,10.0,18,3,12,6.0,13,18.0,7.0,18,12,17,11,24
2022-06-07 00:10:00,13,15.0,16.0,10.0,18,8.0,22,-,9,7,8,11,11,11,12.0,11,13,14,12.0,7,13,8.0,12,6,10,12.0,14,22.0,12.0,18,19,14,11,21
2022-06-07 00:11:00,14,7.0,12.0,9.0,10,21.0,15,-,17,16,18,10,10,21,13.0,8,14,16,9.0,12,9,16.0,11,16,13,14.0,17,19.0,18.0,18,16,15,14,22
2022-06-07 00:12:00,17,6.0,12.0,9.0,10,15.0,14,-,19,17,17,14,16,24,12.0,8,14,17,14.0,12,18,19.0,11,18,15,20.0,19,20.0,13.0,23,17,19,10,31
2022-06-07 00:13:00,30,14.0,10.0,10.0,13,19.0,11,-,24,14,26,19,16,15,15.0,9,12,20,20.0,25,20,19.0,22,18,15,25.0,22,24.0,20.0,36,35,21,11,39
2022-06-07 00:14:00,19,16.0,20.0,15.0,11,24.0,18,-,18,10,24,17,20,18,19.0,11,17,22,17.0,23,23,19.0,22,14,12,19.0,13,21.0,22.0,29,24,22,11,35
2022-06-07 00:15:00,22,18.0,19.0,22.0,18,40.0,12,-,9,10,21,12,22,13,24.0,17,19,21,16.0,16,14,11.0,17,11,15,16.0,7,22.0,20.0,23,25,23,15,25
2022-06-07 00:16:00,16,20.0,22.0,16.0,14,17.0,16,-,19,8,12,14,11,8,19.0,16,18,21,17.0,15,13,10.0,14,9,10,11.0,-,18.0,23.0,25,17,16,22,25
2022-06-07 00:17:00,14,15.0,12.0,24.0,13,12.0,19,-,16,14,14,17,17,13,20.0,16,19,21,14.0,22,16,14.0,19,7,7,19.0,-,16.0,15.0,21,17,25,20,31
2022-06-07 00:18:00,16,24.0,14.0,14.0,18,16.0,11,-,17,14,15,15,18,13,23.0,14,21,24,17.0,21,17,13.0,16,18,7,15.0,14,19.0,16.0,19,20,19,27,27
2022-06-07 00:19:00,14,18.0,12.0,14.0,16,16.0,13,-,18,11,22,17,15,19,23.0,18,17,24,13.0,14,17,11.0,13,10,8,10.0,11,14.0,14.0,14,20,26,21,32
2022-06-07 00:20:00,22,18.0,18.0,18.0,19,13.0,14,-,14,17,10,17,14,9,16.0,18,18,21,14.0,15,14,14.0,21,11,10,18.0,15,15.0,13.0,14,20,26,19,27
2022-06-07 00:21:00,13,15.0,14.0,15.0,19,15.0,14,-,12,12,13,18,17,7,21.0,17,23,15,13.0,16,14,17.0,25,17,10,16.0,15,22.0,19.0,26,22,19,14,27
2022-06-07 00:22:00,11,12.0,19.0,15.0,13,15.0,14,-,15,10,16,16,20,10,18.0,20,25,14,10.0,14,15,14.0,22,7,10,11.0,11,20.0,14.0,17,19,22,17,26
2022-06-07 00:23:00,17,14.0,13.0,14.0,11,9.0,13,-,45,9,30,12,18,6,24.0,7,18,15,16.0,14,18,15.0,20,12,12,16.0,15,12.0,16.0,17,14,20,9,29
2022-06-07 00:24:00,15,10.0,16.0,16.0,8,12.0,19,-,11,11,12,12,12,6,14.0,10,13,12,10.0,14,19,11.0,13,10,8,7.0,8,15.0,22.0,11,18,16,9,25
2022-06-08 00:01:00,13,9.0,11.0,10.0,6,8.0,12,-,16,11,14,8,11,7,10.0,9,14,16,11.0,13,14,13.0,12,13,8,8.0,14,17.0,17.0,10,16,16,8,15
2022-06-08 00:02:00,10,8.0,10.0,10.0,6,6.0,8,-,9,6,11,11,16,8,8.0,6,11,12,14.0,9,8,12.0,8,12,11,11.0,8,10.0,14.0,8,10,12,5,11
2022-06-08 00:03:00,10,8.0,6.0,9.0,8,4.0,11,-,12,4,10,8,5,5,9.0,5,7,9,9.0,5,11,11.0,7,7,5,8.0,9,16.0,11.0,6,8,8,2,7
2022-06-08 00:04:00,8,9.0,6.0,11.0,6,3.0,14,-,13,12,9,8,9,2,9.0,5,9,8,13.0,9,12,13.0,6,9,9,9.0,9,20.0,7.0,9,12,8,3,12
2022-06-08 00:05:00,14,11.0,7.0,12.0,6,4.0,14,-,10,8,15,9,10,2,10.0,3,15,6,10.0,15,10,11.0,4,13,9,8.0,10,19.0,8.0,9,9,18,5,15
2022-06-08 00:06:00,12,12.0,14.0,12.0,6,8.0,11,-,17,15,19,10,9,2,13.0,6,13,10,15.0,16,20,11.0,12,20,17,17.0,10,24.0,14.0,8,10,9,4,12
2022-06-08 00:07:00,12,14.0,12.0,15.0,8,8.0,11,-,17,16,15,17,9,5,13.0,7,14,11,18.0,18,19,15.0,17,17,13,11.0,13,16.0,12.0,10,17,16,6,22
2022-06-08 00:08:00,17,16.0,13.0,16.0,6,13.0,20,-,17,13,15,16,10,8,13.0,14,17,15,14.0,22,16,13.0,10,18,13,17.0,9,26.0,14.0,10,18,26,10,20
2022-06-08 00:09:00,13,19.0,14.0,13.0,15,11.0,22,15,25,14,19,15,15,20,21.0,11,19,24,15.0,17,17,14.0,12,15,13,14.0,20,24.0,14.0,22,16,33,17,24
2022-06-08 00:10:00,19,21.0,12.0,18.0,10,17.0,12,15,22,15,25,12,20,18,17.0,16,22,21,18.0,18,20,18.0,19,18,18,20.0,23,29.0,21.0,27,24,22,26,27
2022-06-08 00:11:00,17,18.0,15.0,19.0,23,19.0,22,19,21,16,26,18,21,30,24.0,16,20,27,25.0,23,18,22.0,20,14,13,22.0,21,20.0,18.0,22,22,26,21,38
2022-06-08 00:12:00,19,18.0,22.0,16.0,20,15.0,18,25,22,19,23,19,18,19,24.0,24,15,21,29.0,19,22,17.0,20,19,17,23.0,17,25.0,20.0,26,24,25,27,36
2022-06-08 00:13:00,17,17.0,21.0,26.0,24,24.0,19,28,19,18,24,21,24,25,26.0,21,25,23,38.0,28,22,18.0,24,18,17,25.0,22,17.0,25.0,27,31,26,23,43
2022-06-08 00:14:00,21,27.0,22.0,33.0,23,29.0,17,28,18,18,25,26,26,20,27.0,22,29,26,43.0,31,32,21.0,27,17,15,25.0,19,20.0,23.0,28,25,26,19,52
2022-06-08 00:15:00,25,28.0,22.0,19.0,23,25.0,16,20,13,18,31,19,22,22,29.0,23,20,28,41.0,32,19,21.0,27,18,13,22.0,18,17.0,20.0,27,30,22,27,46
2022-06-08 00:16:00,20,20.0,24.0,22.0,17,21.0,18,19,18,11,25,13,21,15,21.0,17,23,29,26.0,-,19,13.0,23,15,12,17.0,17,21.0,21.0,27,22,22,20,40
2022-06-08 00:17:00,25,25.0,20.0,20.0,22,24.0,19,23,17,17,22,19,18,16,26.0,22,-,28,32.0,-,24,20.0,27,22,18,19.0,24,23.0,17.0,33,29,28,28,38
2022-06-08 00:18:00,21,29.0,26.0,22.0,27,27.0,17,21,20,17,28,19,25,15,27.0,22,-,35,36.0,33,26,20.0,24,15,17,25.0,19,25.0,23.0,26,26,28,23,42
2022-06-08 00:19:00,25,22.0,17.0,18.0,21,21.0,15,25,11,9,22,17,22,17,26.0,23,18,33,21.0,26,24,23.0,24,13,12,20.0,12,20.0,17.0,20,22,23,19,49
2022-06-08 00:20:00,16,24.0,24.0,18.0,20,14.0,17,17,18,13,21,16,21,17,25.0,27,19,22,21.0,26,24,14.0,23,11,13,20.0,13,19.0,21.0,27,22,24,14,51
2022-06-08 00:21:00,18,19.0,21.0,18.0,15,11.0,16,18,15,17,15,12,17,12,24.0,20,23,24,21.0,16,16,14.0,14,14,14,14.0,14,15.0,19.0,20,21,16,18,44
2022-06-08 00:22:00,18,16.0,23.0,15.0,16,8.0,18,16,14,11,13,15,12,7,21.0,19,15,15,15.0,17,13,13.0,23,15,10,16.0,13,21.0,15.0,12,17,14,14,30
2022-06-08 00:23:00,20,13.0,21.0,15.0,14,10.0,24,14,14,18,20,13,13,7,19.0,14,17,14,24.0,16,17,16.0,15,15,10,14.0,12,17.0,17.0,16,24,20,15,33
2022-06-08 00:24:00,20,18.0,18.0,12.0,11,13.0,14,15,20,14,17,13,11,7,21.0,18,23,16,15.0,13,15,16.0,16,14,10,15.0,17,18.0,27.0,14,16,17,19,33
2022-06-09 00:01:00,15,23.0,20.0,19.0,20,10.0,15,16,11,12,19,15,17,11,24.0,26,16,18,20.0,14,21,18.0,17,15,13,18.0,17,17.0,27.0,13,18,19,19,31
2022-06-09 00:02:00,17,22.0,24.0,24.0,20,15.0,17,24,23,11,16,18,26,7,40.0,24,21,27,23.0,17,18,21.0,21,15,10,15.0,17,19.0,24.0,26,21,27,20,42
2022-06-09 00:03:00,23,23.0,21.0,21.0,18,16.0,13,22,24,16,25,20,21,22,25.0,23,25,28,27.0,20,24,24.0,22,19,10,22.0,19,19.0,27.0,24,38,20,22,38
2022-06-09 00:04:00,30,16.0,27.0,20.0,15,18.0,14,16,22,24,29,19,21,7,24.0,15,22,24,25.0,21,22,20.0,23,23,18,23.0,16,20.0,32.0,22,19,15,20,42
2022-06-09 00:05:00,25,19.0,20.0,15.0,11,11.0,20,18,18,19,25,17,25,12,21.0,20,20,27,23.0,27,27,21.0,21,21,12,19.0,17,17.0,33.0,20,23,17,18,40
2022-06-09 00:06:00,20,18.0,24.0,16.0,14,10.0,23,18,21,15,24,16,19,6,26.0,12,20,32,23.0,26,21,20.0,18,19,18,15.0,20,19.0,29.0,19,19,19,18,45
2022-06-09 00:07:00,18,22.0,26.0,21.0,18,13.0,17,20,23,19,18,15,26,12,24.0,13,22,20,23.0,27,22,14.0,15,19,17,22.0,15,19.0,34.0,20,25,21,22,44
2022-06-09 00:08:00,35,19.0,26.0,20.0,18,14.0,28,16,21,21,22,18,21,21,28.0,17,23,25,27.0,27,27,19.0,22,21,13,21.0,19,20.0,28.0,25,23,26,24,45
2022-06-09 00:09:00,19,23.0,25.0,19.0,19,18.0,22,16,19,13,28,21,26,20,24.0,21,22,29,33.0,32,22,22.0,22,18,15,20.0,22,18.0,21.0,25,24,25,24,41
2022-06-09 00:10:00,25,23.0,28.0,20.0,10,17.0,14,19,10,10,22,21,22,20,26.0,21,27,30,33.0,26,27,18.0,22,14,4,18.0,22,19.0,25.0,23,17,30,20,51
2022-06-09 00:11:00,22,22.0,30.0,28.0,16,23.0,11,25,13,8,27,22,25,29,27.0,21,27,28,23.0,33,24,21.0,28,17,13,18.0,22,17.0,26.0,25,25,-,23,-
2022-06-09 00:12:00,20,16.0,28.0,15.0,13,16.0,18,22,17,13,28,18,24,14,25.0,19,32,26,18.0,35,20,28.0,20,17,17,17.0,17,26.0,22.0,18,30,-,27,-
2022-06-09 00:13:00,25,24.0,28.0,25.0,17,16.0,17,13,16,15,29,21,21,18,27.0,19,26,22,22.0,31,23,25.0,16,14,15,13.0,20,22.0,17.0,20,23,22,29,42
2022-06-09 00:14:00,17,22.0,25.0,21.0,13,15.0,11,19,10,10,17,21,12,9,21.0,12,27,20,18.0,22,20,24.0,24,11,10,11.0,15,12.0,19.0,15,18,22,25,35
2022-06-09 00:15:00,16,17.0,18.0,13.0,12,11.0,16,20,9,6,20,20,15,14,20.0,13,20,22,16.0,33,19,18.0,16,11,10,10.0,13,14.0,14.0,16,16,17,21,30
2022-06-09 00:16:00,12,13.0,20.0,20.0,10,18.0,21,14,14,8,26,11,10,10,18.0,12,20,24,19.0,30,13,13.0,15,8,8,14.0,15,19.0,12.0,19,22,24,17,23
2022-06-09 00:17:00,12,20.0,16.0,11.0,6,12.0,15,18,10,9,25,17,11,12,19.0,11,21,16,15.0,24,15,22.0,18,11,8,14.0,14,19.0,10.0,10,16,18,23,26
2022-06-09 00:18:00,12,14.0,16.0,12.0,6,23.0,12,15,12,9,24,15,15,2,17.0,15,18,22,16.0,25,15,13.0,13,9,8,10.0,12,17.0,9.0,22,24,19,17,19
2022-06-09 00:19:00,11,14.0,15.0,14.0,10,19.0,7,14,10,8,13,13,17,12,25.0,10,13,19,18.0,15,13,12.0,15,7,12,6.0,11,17.0,7.0,15,17,20,16,21
2022-06-09 00:20:00,10,19.0,15.0,13.0,8,17.0,6,12,13,7,12,15,18,9,23.0,16,12,15,13.0,11,22,14.0,15,9,5,17.0,11,10.0,9.0,10,19,13,16,21
2022-06-09 00:21:00,9,14.0,16.0,20.0,12,12.0,6,10,10,6,19,10,12,9,14.0,15,16,15,14.0,26,10,12.0,12,11,7,11.0,11,14.0,12.0,12,14,16,17,23
2022-06-09 00:22:00,11,14.0,14.0,14.0,10,10.0,9,13,9,6,11,9,11,7,22.0,16,17,15,12.0,12,14,13.0,13,11,5,12.0,13,16.0,10.0,16,19,13,17,23
2022-06-09 00:23:00,14,14.0,14.0,11.0,10,12.0,9,13,13,8,11,10,13,4,18.0,11,13,11,11.0,11,14,9.0,11,7,2,11.0,12,17.0,11.0,13,10,12,23,26
2022-06-09 00:24:00,14,12.0,13.0,7.0,12,8.0,8,17,8,11,10,10,12,7,17.0,9,18,11,11.0,8,13,10.0,14,12,2,8.0,9,16.0,13.0,9,12,13,14,31
2022-06-10 00:01:00,19,22.0,18.0,9.0,12,9.0,7,15,8,7,10,13,10,4,13.0,10,16,15,12.0,10,13,9.0,15,7,5,10.0,11,12.0,15.0,10,11,16,17,42
2022-06-10 00:02:00,10,21.0,17.0,15.0,14,10.0,14,13,10,2,11,13,21,2,9.0,13,18,8,9.0,12,6,11.0,15,5,3,7.0,12,13.0,7.0,10,8,14,14,48
2022-06-10 00:03:00,11,20.0,8.0,15.0,16,7.0,9,20,11,3,9,16,10,7,9.0,13,17,10,12.0,11,5,15.0,11,8,14,7.0,10,11.0,18.0,10,6,18,14,45
2022-06-10 00:04:00,19,23.0,23.0,20.0,15,13.0,6,19,7,11,16,13,11,6,16.0,13,19,10,9.0,10,7,15.0,16,11,5,10.0,17,9.0,24.0,14,18,16,19,30
2022-06-10 00:05:00,19,26.0,29.0,16.0,15,11.0,5,15,7,12,14,16,14,13,25.0,10,16,9,10.0,12,7,12.0,11,12,9,9.0,13,8.0,22.0,11,10,16,21,63
2022-06-10 00:06:00,16,27.0,30.0,21.0,7,11.0,6,16,9,9,13,19,14,2,19.0,9,12,16,9.0,32,6,11.0,17,13,8,7.0,14,11.0,29.0,14,9,13,21,59
2022-06-10 00:07:00,22,28.0,27.0,18.0,10,12.0,7,8,9,8,9,19,11,4,19.0,7,20,11,8.0,27,9,19.0,16,10,12,7.0,13,13.0,18.0,17,11,16,19,45
2022-06-10 00:08:00,15,28.0,26.0,12.0,14,12.0,15,13,14,14,9,20,16,9,20.0,10,17,16,13.0,30,8,16.0,15,9,9,37.0,14,11.0,27.0,17,12,25,23,37
2022-06-10 00:09:00,23,30.0,31.0,19.0,29,11.0,13,17,9,15,9,20,14,12,20.0,21,22,18,24.0,32,12,15.0,15,10,8,21.0,21,13.0,24.0,17,17,26,27,41
2022-06-10 00:10:00,17,25.0,29.0,15.0,7,7.0,26,32,10,7,19,21,14,14,26.0,15,27,21,26.0,24,12,21.0,13,6,5,13.0,17,17.0,18.0,16,17,19,22,27
2022-06-10 00:11:00,23,18.0,23.0,16.0,12,16.0,18,28,18,17,23,15,13,11,23.0,22,24,17,15.0,23,17,15.0,19,16,13,15.0,10,28.0,19.0,17,29,21,24,24
2022-06-10 00:12:00,21,23.0,13.0,23.0,17,16.0,17,18,14,13,28,18,16,12,19.0,15,25,14,24.0,29,25,23.0,22,10,22,24.0,18,21.0,14.0,22,24,19,21,19
2022-06-10 00:13:00,25,18.0,23.0,14.0,11,14.0,18,17,10,10,22,15,20,14,25.0,17,15,19,21.0,27,17,28.0,22,14,10,14.0,16,18.0,16.0,15,22,27,16,21
2022-06-10 00:14:00,13,19.0,20.0,15.0,11,10.0,12,16,-,7,27,17,20,28,24.0,17,31,20,19.0,24,20,21.0,15,13,9,14.0,8,12.0,10.0,17,15,22,24,27
2022-06-10 00:15:00,16,19.0,24.0,15.0,15,16.0,11,14,10,9,25,13,14,9,26.0,17,23,17,17.0,32,12,21.0,17,9,7,13.0,13,17.0,11.0,7,21,20,22,13
2022-06-10 00:16:00,12,21.0,20.0,14.0,15,13.0,13,12,11,6,22,14,12,7,21.0,24,27,28,22.0,27,14,20.0,12,9,10,15.0,23,14.0,14.0,13,20,21,23,27
2022-06-10 00:17:00,11,19.0,7.0,25.0,12,11.0,19,13,14,6,23,16,17,4,22.0,21,28,52,26.0,24,17,25.0,17,8,7,17.0,16,13.0,10.0,16,17,25,22,27
2022-06-10 00:18:00,7,19.0,7.0,14.0,14,18.0,6,20,16,8,18,12,15,16,25.0,21,26,35,22.0,20,22,9.0,19,12,10,20.0,14,15.0,12.0,21,22,20,17,23
2022-06-10 00:19:00,16,14.0,12.0,12.0,18,16.0,9,17,16,11,18,12,19,10,28.0,19,11,42,35.0,17,20,13.0,17,10,7,14.0,11,19.0,11.0,14,15,22,17,21
2022-06-10 00:20:00,11,11.0,13.0,16.0,17,13.0,18,18,17,13,20,14,19,17,24.0,18,17,23,33.0,22,16,17.0,17,10,9,16.0,14,18.0,12.0,14,27,22,12,22
2022-06-10 00:21:00,11,8.0,12.0,21.0,18,12.0,12,17,13,15,28,21,20,17,27.0,18,22,19,19.0,25,17,14.0,20,13,13,18.0,14,26.0,15.0,16,23,27,19,19
2022-06-10 00:22:00,9,18.0,19.0,16.0,14,17.0,18,24,15,7,21,15,18,15,25.0,14,23,19,26.0,19,19,11.0,20,12,8,12.0,16,17.0,12.0,19,23,22,13,25
2022-06-10 00:23:00,13,21.0,15.0,12.0,16,16.0,18,20,18,10,14,17,20,16,20.0,16,20,24,16.0,25,16,16.0,17,15,15,16.0,12,22.0,16.0,21,26,27,19,27
2022-06-10 00:24:00,18,21.0,16.0,21.0,10,13.0,17,19,16,12,20,17,24,9,28.0,24,15,18,20.0,16,22,21.0,20,15,8,20.0,13,17.0,15.0,17,24,23,16,59
2022-06-11 00:01:00,20,17.0,19.0,19.0,19,18.0,15,19,26,10,25,20,25,17,24.0,21,22,23,22.0,22,17,18.0,16,17,7,21.0,10,17.0,14.0,20,23,24,18,46
2022-06-11 00:02:00,30,19.0,35.0,21.0,18,11.0,19,19,22,10,21,19,21,14,22.0,20,20,18,19.0,24,17,20.0,20,14,8,16.0,17,17.0,29.0,28,23,21,23,42
2022-06-11 00:03:00,20,26.0,23.0,21.0,14,13.0,17,18,22,10,26,20,18,19,23.0,16,18,24,16.0,21,13,24.0,27,13,10,18.0,20,17.0,17.0,16,20,16,23,36
2022-06-11 00:04:00,14,27.0,25.0,20.0,17,16.0,15,19,16,26,25,16,17,14,26.0,14,22,21,19.0,19,22,25.0,20,20,10,22.0,23,14.0,23.0,22,22,18,23,48
2022-06-11 00:05:00,22,24.0,22.0,17.0,22,11.0,13,20,16,17,23,18,18,16,21.0,23,26,19,19.0,20,15,19.0,16,14,12,22.0,20,16.0,31.0,19,17,20,24,47
2022-06-11 00:06:00,25,21.0,27.0,18.0,17,14.0,14,19,18,12,24,20,20,10,21.0,18,27,35,24.0,21,16,19.0,25,21,15,17.0,19,19.0,38.0,16,19,14,20,53
2022-06-11 00:07:00,19,27.0,30.0,16.0,16,14.0,13,13,23,13,14,24,14,13,26.0,18,25,32,26.0,29,22,23.0,20,19,17,18.0,22,24.0,37.0,24,20,22,27,50
2022-06-11 00:08:00,21,36.0,27.0,28.0,24,17.0,30,18,25,22,23,20,29,7,31.0,21,26,24,33.0,22,21,20.0,24,22,15,23.0,24,37.0,25.0,29,18,20,30,43
2022-06-11 00:09:00,31,34.0,35.0,35.0,34,33.0,28,26,34,26,33,30,19,29,33.0,28,27,31,34.0,35,30,33.0,34,27,19,27.0,32,35.0,27.0,28,29,33,30,61
2022-06-11 00:10:00,34,38.0,45.0,33.0,39,25.0,27,34,35,27,50,34,33,37,38.0,32,40,34,41.0,42,34,36.0,43,35,24,31.0,33,35.0,36.0,45,40,40,38,59
2022-06-11 00:11:00,30,46.0,46.0,37.0,34,44.0,35,36,41,26,45,27,41,37,41.0,38,48,41,39.0,49,40,34.0,38,38,22,44.0,32,27.0,37.0,45,40,50,41,53
2022-06-11 00:12:00,42,40.0,54.0,37.0,29,35.0,27,29,26,21,41,30,50,37,39.0,34,35,45,35.0,44,37,33.0,39,24,17,26.0,33,29.0,42.0,33,36,49,36,56
2022-06-11 00:13:00,46,34.0,45.0,34.0,28,31.0,27,32,27,20,38,33,36,31,40.0,30,33,43,46.0,48,32,31.0,30,21,18,23.0,26,24.0,43.0,27,39,36,35,53
2022-06-11 00:14:00,33,34.0,31.0,32.0,27,18.0,19,24,23,14,32,16,19,17,25.0,32,32,30,29.0,26,25,19.0,26,21,10,33.0,21,25.0,33.0,28,21,20,30,44
2022-06-11 00:15:00,27,28.0,25.0,22.0,26,21.0,18,27,16,16,28,16,18,16,27.0,24,27,20,21.0,45,20,25.0,25,17,18,27.0,23,26.0,27.0,22,26,22,25,30
2022-06-11 00:16:00,24,31.0,24.0,21.0,20,29.0,27,21,21,19,31,23,21,20,30.0,25,28,27,26.0,55,26,26.0,28,18,18,24.0,22,25.0,24.0,26,26,31,25,37
2022-06-11 00:17:00,25,22.0,23.0,21.0,22,15.0,19,23,27,26,31,24,25,17,24.0,20,24,24,34.0,52,22,23.0,20,22,17,23.0,24,27.0,28.0,26,28,21,23,34
2022-06-11 00:18:00,26,21.0,27.0,22.0,18,16.0,21,15,27,21,39,27,22,20,23.0,19,21,21,32.0,24,26,25.0,25,24,17,27.0,16,26.0,26.0,29,25,23,18,40
2022-06-11 00:19:00,21,14.0,24.0,11.0,16,14.0,21,17,21,23,27,17,15,20,20.0,26,21,21,21.0,37,17,23.0,19,23,14,21.0,19,22.0,23.0,21,22,20,17,27
2022-06-11 00:20:00,22,12.0,24.0,16.0,19,20.0,17,16,19,19,28,18,21,19,20.0,20,19,21,27.0,23,23,19.0,17,16,17,18.0,18,25.0,23.0,19,23,30,16,29
2022-06-11 00:21:00,13,21.0,13.0,13.0,8,12.0,21,13,19,20,14,17,18,18,16.0,18,11,21,20.0,17,20,13.0,20,19,17,21.0,19,19.0,25.0,16,15,26,7,27
2022-06-11 00:22:00,16,21.0,21.0,14.0,6,10.0,18,14,16,14,11,14,16,8,14.0,17,14,13,15.0,13,9,15.0,22,16,13,10.0,14,25.0,14.0,13,17,20,19,19
2022-06-11 00:23:00,8,15.0,17.0,13.0,8,11.0,13,11,12,16,15,11,8,7,13.0,8,14,12,17.0,12,13,11.0,22,10,8,10.0,12,22.0,10.0,12,15,19,13,19
2022-06-11 00:24:00,10,17.0,16.0,17.0,9,9.0,11,15,11,8,9,11,15,7,15.0,15,8,11,14.0,10,13,12.0,13,11,8,14.0,10,18.0,11.0,10,21,15,10,19
2022-06-12 00:01:00,12,25.0,12.0,17.0,12,19.0,7,11,8,10,17,13,9,7,12.0,12,15,11,15.0,14,16,13.0,16,10,8,9.0,10,17.0,11.0,15,17,22,12,23
2022-06-12 00:02:00,14,14.0,14.0,10.0,15,10.0,12,10,11,17,17,14,21,7,19.0,11,15,15,14.0,46,13,9.0,20,12,9,13.0,12,14.0,15.0,13,14,17,11,23
2022-06-12 00:03:00,9,21.0,14.0,10.0,13,13.0,11,11,14,15,22,12,10,6,15.0,12,17,12,13.0,15,13,15.0,12,12,12,11.0,12,16.0,13.0,15,12,13,11,21
2022-06-12 00:04:00,13,20.0,18.0,15.0,12,20.0,13,12,10,12,16,13,13,4,13.0,12,18,13,15.0,8,13,9.0,11,12,12,10.0,10,14.0,17.0,15,16,15,15,20
