구분(4),구분(1)_x,구분(2)_x,구분(3)_x,2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12,구분(1)_y,구분(2)_y,구분(3)_y,2011.01,2011.02,2011.03,2011.04,2011.05,2011.06,2011.07,2011.08,2011.09,2011.10,2011.11,2011.12
오송읍,도시대기,충북,청주,-,66,72,46,56,39,26,28,27,40,50,51,,,,,,,,,,,,,,,
오정동,도시대기,경기,부천,84,66,83,62,59*,42**,29**,39,38,55,56,48,도시대기,경기,부천,57,98,91,75,93,57,37,34,32,46,50,59
오창읍,도시대기,충북,청주,65,61,67,45,53,33,22,21,18,28,40,38,도시대기,충북,청원,55,89,72,61,66,46,19,16,28,49,47,56
오천읍,도시대기,경북,포항,-,-,-,-,-,-,-,34,28,36,44,42,,,,,,,,,,,,,,,
옥천동,도시대기,강원,강릉,41,42,51,36,47,32,29,28,25,29*,-,30,도시대기,강원,강릉,39,62,67,62,62,36,27,22,27,38,45,37
옥천읍,도시대기,충북,옥천,65,64,67,43,49,36,24,26,23,31,45,45,,,,,,,,,,,,,,,
온천동,도로변대기,부산,부산,42,54,54,43,48,31,27,27,22,26,34,36,도로변대기,부산,부산,45,70,69,68,78,58,46,40,38,54,53,50
외동읍,도시대기,경북,경주,-,-,-,-,-,-,-,-,-,-,-,20**,,,,,,,,,,,,,,,
요촌동,도시대기,전북,김제,61,62,70,46,54,42,29,30,27,39,46,39,,,,,,,,,,,,,,,
용당동,도시대기,전남,목포,50,55,64,39,52,32,27,33,28,36,41,35,도시대기,전남,목포,30,50,42,44,58,32,31,21,19,30,38,31
용두동,,,,,,,,,,,,,,,,도시대기,서울,동대문구,46,78,70,58,255,42,27,28,31,47,42,50
용산구,도시대기,서울,용산구,54,49,59,31,41,20,21,23,17,23,32,37,,,,,,,,,,,,,,,
용수리,도시대기,부산,기장군,44,47,49,38,41,29,25,28,25,27,33,31,도시대기,부산,기장군,30,46,54,53,71,54,42,37,32,41,45,38
용암동,도시대기,충북,청주,69,66,68,40,49,36,24,27,24,33*,44**,49,도시대기,충북,청주,50,80,78,62,56,35,23,24,27,39,38,39
용지동,도시대기,경남,창원,45,47,46,38,44,33,29,34,28,28,35,33,도시대기,경남,창원,27,35,38,46,65,39,27,30,23,27,33,28
우만동,,,,,,,,,,,,,,,,도시대기,경기,수원,37,62,63,57,71,41,29,29,32,45,38,39
우정읍,도시대기,경기,화성,69,59,77,51,65,39,38,37,37,47,50,47,,,,,,,,,,,,,,,
운서,도시대기,인천,중구,50,46,54,33,41,24,27,29,25,31,33,33,도시대기,인천,중구,37,60,61,52,72,36,26,27,33,46,40,39
운암동,도로변대기,광주,광주,54,72,72,50,57,42,28,29,28,38,50,45,도로변대기,광주,광주,43,83,71,70,77,61,36,35,41,56,56,51
운암면,교외대기,전북,임실,72,75,81,48,43,39,28,29,28,29**,-,-,교외대기,전북,임실,36,60,50,51,58,48,25,21,25,29,30,33
운정,도시대기,경기,파주,77,59,70,44,61,32,31,31,30,45,54,48,,,,,,,,,,,,,,,
운중동,도시대기,경기,성남,69,60,70,41,53,31,30,30,24,34,41,42,도시대기,경기,성남,53,84,68,55,72,43,28,27,29,42,39,47
울릉읍,도시대기,경북,울릉도,-,-,-,-,-,-,30**,24,20,26,26,23,,,,,,,,,,,,,,,
울진군,도시대기,경북,울진,-,34*,43,32,37,22,24,24,18,24,27,26,,,,,,,,,,,,,,,
웅남동,도시대기,경남,창원,66,66,65,56,66,53,41,46,40,44,52,45,도시대기,경남,창원,49,78,67,60,77,50,37,34,39,56,60,56
웅상읍,도시대기,경남,양산,49,53,54,46,53,42,34,35,29,33,40,36,도시대기,경남,양산,28,38,35,41,61,49,26,22,22,34,33,30
원곡동,도시대기,경기,안산,56,50,62,38,47,26,27,31,30,37,42,43,도시대기,경기,안산,53,95,78,67,87,51,34,34,36,54,47,53
원당,도시대기,인천,서구,60,51,64,40,53,29,31,30,27,35,42,42,도시대기,인천,서구,-,-,-,-,-,-,-,-,-,-,48,45
원시동,도시대기,경기,안산,79,69,80,51,61,33,36,37,34,46,57,56,도시대기,경기,안산,56,93,79,75,88,64,49,46,50,65,54,45
원평동,도시대기,경북,구미,85,77,76,51,54,37,31,30,28,28,41,48,도시대기,경북,구미,42,71,62,53,66,42,26,25,26,38,43,44
월내동,도시대기,전남,여수,40,49,48,39,46,34,26,32,29,28,38,30,도시대기,전남,여수,32,52,45,48,69,42,33,31,31,38,37,35
월영동,도시대기,경남,창원,-,-,-,-,-,-,-,-,-,-,30,28,,,,,,,,,,,,,,,
월평동,도로변대기,대전,대전,50,62,67,39,48,36,28,25,22,31,43,40,도로변대기,대전,대전,51,72,68,58,77,54,31,29,34,43,46,42
율촌면,도시대기,전남,여수,42,43,40,28,37,30,23,27,24,24,36,28,,,,,,,,,,,,,,,
율하동,,,,,,,,,,,,,,,,도시대기,대구,동구,55,82,73,55,69,46,33,32,38,55,63,64
은평구,도시대기,서울,은평구,64,57,70,44,57,31,26*,26,22,29,37,40,,,,,,,,,,,,,,,
음성읍,도시대기,충북,음성,-,64,69,42,49,33,26,26,21,31,50,46,,,,,,,,,,,,,,,
읍내동,도시대기,대전,대덕구,77,68,75,45,50,32,26,25,22,31,44,42,도시대기,대전,대덕구,43,66,66,56,68,43,28,25,30,47,44,42
의령읍,도시대기,경남,의령,-,-,-,-,-,-,-,-,-,-,28,27,,,,,,,,,,,,,,,
의정부1동,도시대기,경기,의정부,74,53,64,38,52,36,32,33,26,37,47,45,도시대기,경기,의정부,65,90,70,57,56,42,34,31,28,33,29,38
의정부동,도시대기,경기,의정부,72,56,65,39,49,27,27,20,19,32,42,45,도시대기,경기,의정부,52,74,79,65,85,49,33,32,39,53,46,53
이곡동,도로변대기,대구,대구,54,60,60,46,54,42,35**,-,35**,29,41,40,,,,,,,,,,,,,,,
이도동,도시대기,제주,제주,38,46,56,43,45,30,27,28,28,34,43,32,도시대기,제주,제주,24,47,42,45,70,48,33,27,33,43,39,39
이동읍,도시대기,경기,용인,-,-,-,-,56,32,26,29,25,36,51,55,,,,,,,,,,,,,,,
이원면,도시대기,충남,태안,51,52,61,37,44,25,24,28,24,35,35,33,,,,,,,,,,,,,,,
이현동,도시대기,대구,서구,62,56,61,44,51,35,28,28,25,30,47,47,도시대기,대구,서구,49,76,63,61,76,57,44,40,38,57,47,42
인계동,도시대기,경기,수원,68,58,71,41,50,26,24,25,22,30,42,43,도시대기,경기,수원,47,85,73,64,78,49,30,29,34,49,44,48
인제군,도시대기,강원,인제,-,-,-,32*,43,25,22,24,15,21,28,31,,,,,,,,,,,,,,,
인주면,도시대기,충남,아산,69,72,87,61,67,50,34,38,36,54,57,50,,,,,,,,,,,,,,,
일동면,도시대기,경기,포천,79,64,66,38,43,24,24,25,21,31,46,50,,,,,,,,,,,,,,,
임실읍,도시대기,전북,임실,-,60,63,41,44,37,23,24,18,23,36,33,,,,,,,,,,,,,,,
장락동,도시대기,충북,제천,70,60,66,45,50,30,21,25,21,32,50,49,도시대기,충북,제천,64,98,83,69,74,48,24,21,35,53,57,68
장량동,도시대기,경북,포항,34,34,40,37,46,28,25,22,20,26,33,30,,,,,,,,,,,,,,,
장림동,도시대기,부산,사하구,62,55,54,42,55,36,30,33,28,34,46,47,도시대기,부산,사하구,62,75,72,65,89,71,61,52,49,72,69,71
장성읍,도시대기,전남,장성,50,52,58,41,45,33,20,20,21,31,39,34,,,,,,,,,,,,,,,
장수읍,도시대기,전북,장수,52,55,59,39,40,28,14*,26,30,36,51,46,,,,,,,,,,,,,,,
장유동,도시대기,경남,김해,39,46,44,34,38,29,24,29,23,24,32,33,,,,,,,,,,,,,,,
장천동,도시대기,전남,순천,51,53,50,36,41,33,22,33,28,25,37,30,도시대기,전남,순천,26,57,47,41,65,45,33,33,31,37,36,34
장항읍,도시대기,충남,서천,-,49,54,34,46,30,26,29,25,32,37,31,,,,,,,,,,,,,,,
장호원읍,도시대기,경기,이천,-,71,76,48,59,36,23,24,23,39,50,49,,,,,,,,,,,,,,,
장흥동,도시대기,경북,포항,53,53,55,43,52,46,39,35,30,34,44,41,도시대기,경북,포항,73,85,93,75,85,67,52,38,47,59,69,72
장흥읍,도시대기,전남,장흥,39,43,45,26,34,31,20,31,21,28,34,28,,,,,,,,,,,,,,,
저구리,교외대기,경남,거제,35,35,39,28,36,25,-,-,13**,-,-,19**,교외대기,경남,거제,43,61,59,57,79,46,43,36,29,40,36,41
전포동,도시대기,부산,부산진구,51,51,67,49,51,29,27,30,23,26,38,40,도시대기,부산,부산진구,38,64,64,67,92,79,39,33,31,42,38,38
전하동,도시대기,울산,동구,40,41,46,37,50,32,32,31,22,25,31,28,,,,,,,,,,,,,,,
정곡리,,,,,,,,,,,,,,,,도시대기,충남,당진,37,63,62,55,73,41,27,28,35,58,39,35
정릉로,도로변대기,서울,서울,48,61,74,50,63,34,25,23,19,28,42,48,,,,,,,,,,,,,,,
정림동,도시대기,대전,서구,52,53,60,35,44,32,27,29,22,26,40,37,도시대기,대전,서구,38,60,56,52,69,43,28,26,27,35,36,33
정선읍사무소,도시대기,강원,정선,49,44,48,32,39,26,27,26,20,29,37,41,,,,,,,,,,,,,,,
정왕동,도시대기,경기,시흥,82,69,85,58,70,37,33,31,35,47,55,55,도시대기,경기,시흥,56,98,77,71,94,51,36,37,39,57,50,56
정자동,도시대기,경기,성남,66,58,69,38,50,27,25,26,21,31,44,49,도시대기,경기,성남,41,65,57,49,53,49,32,29,29,36,35,44
종로,도로변대기,서울,서울,42,57,70,38,48,25,24,22,18,25,38,49,도로변대기,서울,서울,48,89,82,70,84,49,35,32,32,42,40,48
종로구,도시대기,서울,종로구,60,51,61,35,44,24,25,24,20,27,37,42,,,,,,,,,,,,,,,
좌동,도시대기,부산,해운대구,41,41,44,35,43,28,25,27,22,24,30,27,도시대기,부산,해운대구,26,41,42,41,57,31,26,22,21,30,28,28
주교면,도시대기,충남,보령,55,46,49,31,43,28,23,28,26,40,49,44,,,,,,,,,,,,,,,
주엽동,도시대기,경기,고양,71,58,74,48,62,34,33,29,29,42,51,47,,,,,,,,,,,,,,,
주월동,도시대기,광주,남구,58,61,68,47,54,45,32,35,32,38,48,41,도시대기,광주,남구,30,54,52,52,65,44,27,27,30,39,38,34
죽도동,,,,,,,,,,,,,,,,도시대기,경북,포항,35,53,56,47,65,42,29,25,27,36,36,34
죽항동,도시대기,전북,남원,62,67,67,46,50,37,21,25,21,23,33,29,도시대기,전북,남원,44,75,63,61,79,62,43,39,34,50,47,51
중2동,도시대기,경기,부천,70,60,77,50,63,36,37,32,31,45,55,50,도시대기,경기,부천,47,89,80,70,86,56,39,38,43,61,53,54
중구,도시대기,서울,중구,60,53,62,35,44,23,26,24,20,27,36,40,,,,,,,,,,,,,,,
중동,도시대기,전남,광양,-,45,47,37,45,36,23,25,22,20,33,26,도시대기,전남,광양,32,63,49,46,64,41,32,29,28,34,35,34
중랑구,도시대기,서울,중랑구,58,51,60,32,42,22,22,21,14*,45**,40,42,,,,,,,,,,,,,,,
중방동,도시대기,경북,경산,64,60,59,44,48,37,31,33,23,27,41,45,,,,,,,,,,,,,,,
중부대로(구갈동),도로변대기,경기,용인,51,64,75,48,59,35,34,33,27,35,47,52,,,,,,,,,,,,,,,
중앙대로(고잔동),도로변대기,경기,안산,48,62,65,40,50,28,29,29,24,33,39,29**,도로변대기,경기,안산,53,92,76,64,82,50,33,33,37,53,47,52
중앙동,도시대기,경기,여주,-,-,-,-,-,-,-,-,-,34,49,49,도시대기,강원,원주,70,102,82,71,72,51,31,28,31,52,61,78
중앙동,도시대기,강원,원주,79,71,80,52,59,41,35,37,27,26,39,38,도시대기,강원,원주,70,102,82,71,72,51,31,28,31,52,61,78
중앙동,도시대기,전북,전주,68,72,75,48,49,41,26,32,30,40,47,39*,도시대기,강원,원주,70,102,82,71,72,51,31,28,31,52,61,78
중앙로,도시대기,강원,춘천,72,59,65,40,48,31,26,28,20,31,46,46,도시대기,강원,춘천,53,73,66,52,69,35,22,22,25,38,43,51
증평읍,도시대기,충북,증평,69,63,67,40,57,46,30,28,21,32,47,46,,,,,,,,,,,,,,,
지산동,도시대기,대구,수성구,57,55,52,35,38,28,20,21,18,25,36,39,도시대기,대구,수성구,44,71,64,56,73,49,33,31,35,46,50,46
지품면,교외대기,경북,영덕,47,46,49,40,47*,33,29,30,24,-,-,-,교외대기,경북,영덕,34,49,57,43,51,31,22,18,19,29,29,38
진도읍,도시대기,전남,진도,-,43,46,30,40,26,20,24,21,29,33,26,,,,,,,,,,,,,,,
진상면,도시대기,전남,광양,42,50,46,33,36,33,25,28**,20,21,32,28**,도시대기,전남,광양,53,78,66,64,80,67,57,47,37,34,35,35
진안읍,도시대기,전북,진안,55,55,62,39,41,37,24,24,19,24,38,33,,,,,,,,,,,,,,,
진영읍,도시대기,경남,김해,-,-,-,-,-,-,-,-,-,-,37,37,,,,,,,,,,,,,,,
진천동,도시대기,대구,달서구,53,50,48,35,40,29,23*,-,-,25,38,38,,,,,,,,,,,,,,,
진천읍,도시대기,충북,진천,69,62,67,43,50,34,26,27,25,35,47,45,,,,,,,,,,,,,,,
창녕읍,도시대기,경남,창녕,-,-,-,-,-,-,-,-,-,-,34,33,,,,,,,,,,,,,,,
창전동,도시대기,경기,이천,77,64,70,44,55,32,25,24,19,31,42,46,도시대기,경기,이천,63,97,78,75,83,69,51,42,47,65,61,65
천곡동,도시대기,강원,동해,41,43,49,38,45,30,26,25,19,25,30*,24,도시대기,강원,동해,33,51,58,59,69,35,24,17,19,35,38,30
천천동,도시대기,경기,수원,68,59,73,43,57,31,32,32,26,36,44,46,도시대기,경기,수원,46,85,76,66,83,52,35,34,37,49,44,54
천호대로,도로변대기,서울,서울,44,63,74,45,56,34,33,33,27,35,47,52,,,,,,,,,,,,,,,
천호동,,,,,,,,,,,,,,,,도시대기,서울,강동구,42,70,62,55,72,41,26,25,28,40,36,46
철산동,도시대기,경기,광명,76,63,79,47,60,33,32,30,28,41,63**,41**,도시대기,경기,광명,52,89,81,66,86,53,35,29,33,49,45,49
철원군,도시대기,강원,철원,67,51,62,39,49,27,26,20,20,29,39,40,,,,,,,,,,,,,,,
청계동,도시대기,경기,화성,74,64,78,49,62,38,34,30,25,32,43,40,,,,,,,,,,,,,,,
청계천로,도로변대기,서울,서울,36,53,65,38,49,27,30,29,23,31,40,41,도로변대기,서울,서울,44,76,65,55,72,45,31,29,30,44,41,49
청라,도시대기,인천,서구,62,55,68,43,56,33,32,32,29,38,44,41,,,,,,,,,,,,,,,
청량리,,,,,,,,,,,,,,,,도로변대기,서울,서울,53,96,75,66,75,50,33,33,35,48,43,55
청룡동,도시대기,부산,금정구,47,51,50,38,43,32,26,29,24,25,31,30,도시대기,부산,금정구,39,68,55,52,74,44,36,29,30,42,39,37
청림동,도시대기,경북,포항,-,-,-,-,-,-,-,34,31,41,54,50,,,,,,,,,,,,,,,
청양읍,도시대기,충남,청양,58,54,61,39,46,31,23,24,18,31,38,36,,,,,,,,,,,,,,,
청천면,교외대기,충북,괴산,61,55,57,34,40,32,27,21,17,27,46,47,교외대기,충북,괴산,-,-,61,49,49,33,23,22,24,34,37,51
초량동,도로변대기,부산,부산,41,47,50,43,53,37,30,30,26,27,33,32,도로변대기,부산,부산,45,66,65,64,81,62,58,48,41,50,50,50
치악산,교외대기,강원,횡성,59,50,58,34,41,24,19,19,14,25,33,34,교외대기,강원,횡성,48,69,65,55,64,36,24,24,22,32,33,42
치평동,도로변대기,광주,광주,49,69,75,52,52,50,36,36,34,40*,-,29**,도로변대기,광주,광주,48,86,73,73,78,62,38,34,41,55,53,48
칠곡군,도시대기,경북,칠곡,56,51,51,37,40,29,24,26,24,27,39,38,,,,,,,,,,,,,,,
칠금동,도시대기,충북,충주,81,64,72,44,52,40,26,27,26,40,55,53,도시대기,충북,충주,65,99,80,70,71,44,31,29,37,54,58,73
태릉,,,,,,,,,,,,,,,,도로변대기,서울,서울,61,101,83,74,81,51,36,36,39,50,47,55
태백시,도시대기,강원,태백,-,41,50,36,42,28,31,31,25,31,38,36,,,,,,,,,,,,,,,
태안읍,도시대기,충남,태안,60,61,69,43,51,29,27,32,30,41,44,40,,,,,,,,,,,,,,,
태인동,도시대기,전남,광양,36,43,43,35,44,37,26,25,23,25,30,25,도시대기,전남,광양,32,61,49,55,77,64,49,39,33,37,35,33
태전동,도시대기,대구,북구,59,56,56,42,46,34,29,30,27,30,42,41,도시대기,대구,북구,32,48,49,46,65,40,28,23,26,33,32,31
태종대,도시대기,부산,영도구,48,54,62,45,37**,27,21,27,21,23,31,26,도시대기,부산,영도구,38,57,57,58,73,46,39,35,35,47,43,43
태평동,,,,,,,,,,,,,,,,도시대기,전북,전주,46,76,41,42,72,52,29,25,26,34,33,35
태하리,국가배경농도,경북,울릉도,42*,45,51,40,42*,21,26,-,-,-,-,17**,국가배경농도,경북,울릉도,33,50,58,-,-,-,25,18,23,33,33,29
통진읍,도시대기,경기,김포,74,55,71,47,61,29,26,27,24,38,45,45,도시대기,경기,김포,58,91,91,88,94,72,48,40,44,47,55,53
파도리,교외대기,충남,태안,57,56,63,39,53,27,23,30,30,45,47,43,교외대기,충남,태안,46,77,76,69,96,48,39,42,44,50,-,-
파주,교외대기,경기,파주,80,62,73,46,56,28,26,24,22,37,44,49,,,,,,,,,,,,,,,
팔복동,도시대기,전북,전주,63,65,68,46,51,42,29,34,29,37,51,35,도시대기,전북,전주,50,80,67,66,79,57,32,30,34,48,50,52
팔봉동,도시대기,전북,익산,66,65,74,49,58,40,26,27,25,39,53,39,도시대기,전북,익산,55,75,75,69,77,66,36,31,38,59,59,54
평리동,도로변대기,대구,대구,53,54,56,41,50,36,30,31,27,35,51,47,도로변대기,대구,대구,61,88,78,66,78,55,38,33,38,67,72,73
평창읍,도시대기,강원,평창,62,56,65,43,47,33,29,29,24,31,40,43,,,,,,,,,,,,,,,
평택항,도시대기,경기,평택,83,74,94,61,71,42,38,38,43,55,58,51,,,,,,,,,,,,,,,
하동읍,도시대기,경남,하동,38,52,47,36,42,42,-,-,-,19,27,27,도시대기,경남,하동,34,59,52,53,66,47,28,26,28,35,33,33
학장동,도시대기,부산,사상구,62,56,61,45,52,34,30,32,25,30,42,49,도시대기,부산,사상구,57,70,73,68,89,65,54,48,43,60,59,60
한강대로,도로변대기,서울,서울,48,63,80,56,71,43,33,28,24,31,38,43,,,,,,,,,,,,,,,
한남동,,,,,,,,,,,,,,,,도시대기,서울,용산구,47,78,71,58,76,45,29,28,30,41,38,47
한솔동,도시대기,세종,세종,62,58,65,35,44,30,21,24,19,28,40,42,,,,,,,,,,,,,,,
함양읍,도시대기,경남,함양,47,52,57,37,43,33,23,24,20,27,36,30,,,,,,,,,,,,,,,
함평읍,도시대기,전남,함평,-,48,54,33,42,31,22,25,21,32,39,36,,,,,,,,,,,,,,,
합천읍,도시대기,경남,합천,-,-,-,-,-,-,-,-,-,-,27,26,,,,,,,,,,,,,,,
해남읍,도시대기,전남,해남,40,43,52,34,45,35,23,27,23,32,35,28,,,,,,,,,,,,,,,
행신동,도시대기,경기,고양,68,55,69,41,56,29,27**,22,26,36,44,43,도시대기,경기,고양,56,93,85,74,90,61,40,39,40,54,50,58
향남,도시대기,경기,화성,72,62,76,48,61,34,29,26,28,41,51,50,도시대기,경기,화성,60,96,84,79,88,64,43,43,46,65,55,62
현풍면,도시대기,대구,달성군,59,57,53,41,48,35,28,25,22,24,38,31**,도시대기,대구,달성군,32,52,50,45,65,39,27,30,29,39,39,35
형곡동,도시대기,경북,구미,70,69,69,52,59,43,36,35,31,30,39,41,도시대기,경북,구미,35,65,57,49,66,41,25,23,21,31,35,35
호계동,도시대기,경기,안양,73,62,74,48,59,34,29,22,23,34,46,48,도시대기,경기,안양,59,98,84,76,93,68,51,45,34,49,44,48
호두리,도시대기,전남,순천,34,44,39,29,38,26,20,25,21,21,31,24,도시대기,전남,순천,19,31,28,29,46,30,29,31,33,40,33,30
호림동,도시대기,대구,달서구,52,54,54,42,48,37,27,26,23,25,36,39,,,,,,,,,,,,,,,
호매실동,도시대기,경기,수원,-,-,-,43,57,32,39,33,27,38,49,47,,,,,,,,,,,,,,,
호수동,도시대기,경기,안산,57,51,61,36,45,24,25,26,25,30,36,39,도시대기,경기,안산,48,79,72,56,71,51,35,36,35,46,43,45
호암동,도시대기,충북,충주,68,54,59,37,47,-,21,22,19,28,44,44,도시대기,충북,충주,43,63,56,48,59,36,25,25,28,42,43,45
홍릉로,도로변대기,서울,서울,47,62,71,45,66,41**,37*,33,28,37,53**,42*,,,,,,,,,,,,,,,
홍성읍,도시대기,충남,홍성,56,54,63,39,50,30,24,24,25,39,45,40,,,,,,,,,,,,,,,
홍천읍,도시대기,강원,홍천,-,59,64,33,38,21,17,23,20,29,43,51,,,,,,,,,,,,,,,
화곡동,,,,,,,,,,,,,,,,도시대기,서울,강서구,48,78,70,57,76,45,28,28,32,47,44,50
화도읍,도시대기,경기,남양주,72,61,71,45,56,36,34,29,21,35,48,48,,,,,,,,,,,,,,,
화랑로,도로변대기,서울,서울,41,54,64,40,54,29,28**,19,26,37,45,50**,,,,,,,,,,,,,,,
화북면,교외대기,경북,영천,52,49,48,35,42,30,25,27,19,18*,26*,29,교외대기,경북,영천,35,61,61,52,61,55,43,34,29,39,41,46
화산리,도시대기,울산,울주군,51,51,59,48,61,40,41,39,34,34,41,42,도시대기,울산,울주군,42,55,68,67,80,61,49,45,43,52,53,45
화순읍,도시대기,전남,화순,-,-,50,36,42,33,22,24,20,27,33,26,,,,,,,,,,,,,,,
화양면,도시대기,전남,여수,36,41,40,29,38,27,21,26,23,25,33,24,,,,,,,,,,,,,,,
화천군,도시대기,강원,화천,-,46,56,35,40,25,23,24,19,23,30,33,,,,,,,,,,,,,,,
회원동,도시대기,경남,창원,63,59,56,42,51,40,29,36,31,36,42,33,도시대기,경남,마산,40,61,52,52,75,52,39,36,35,41,45,38
횡성군,도시대기,강원,횡성,66,57,75,42,51,32,25,26,20,28,41,46,,,,,,,,,,,,,,,
효문동,도시대기,울산,북구,49,48,51,43,54,37,36,33,28,32,39,37,도시대기,울산,북구,57,75,89,77,90,76,67,55,50,64,66,62
효제동,,,,,,,,,,,,,,,,도시대기,서울,종로구,42,71,54,58,72,42,27,26,29,43,38,47
휴천2동,도시대기,경북,영주,98,84,82,56,62,38,33,34,31,-,-,-,도시대기,경북,영주,45,71,55,47,51,53,43,36,33,50,50,55
