도시대기,인천광역시,연수구,동춘동,0.016,0.021,0.031,0.04,0.036,0.043,0.032,0.02,0.032,0.024,0.016,0.015
도시대기,인천광역시,연수구,송도동,0.019,0.024,0.034,0.044,0.041,0.048,0.037,0.025,0.037,0.03,0.022,0.02
도시대기,인천광역시,연수구,아암동,-,-,-,-,-,-,-,-,0.036**,0.029,0.023,0.021
도시대기,인천광역시,미추홀구,숭의동,0.018,0.021,0.029,0.039,0.035,0.04,0.032,0.021,0.032,0.029,0.02,0.018
도시대기,인천광역시,미추홀구,주안동,-,-,-,-,-,-,-,-,0.036**,0.029,0.02,0.019
도시대기,광주광역시,동구,서석동,0.023,0.03,0.038,0.046,0.043,0.046,0.031,0.023,0.034,0.032,0.023,0.019
도시대기,광주광역시,서구,농성동,0.018,0.023,0.03,0.04,0.041,0.042,0.027,0.021,0.031,0.029,0.019,0.017
도시대기,광주광역시,서구,유촌동,-,-,-,-,-,-,-,-,-,-,-,0.016
도시대기,광주광역시,북구,두암동,0.024,0.028,0.036,0.047,0.043,0.041,0.027,0.021,0.031,0.029,0.019,0.014
도시대기,광주광역시,북구,건국동,0.024,0.029,0.032,0.039,0.038,0.039,0.028,0.020*,0.024,0.026,0.021,0.02
도시대기,광주광역시,북구,일곡동,-,-,-,-,-,-,-,-,-,-,-,0.023
도시대기,광주광역시,광산구,송정1동,0.019,0.024,0.029,0.038,0.038,0.037,0.027,0.019,0.027,0.025,0.014**,-
도시대기,광주광역시,광산구,오선동,0.023,0.028,0.034,0.043,0.042,0.04,0.029,0.02,0.029,0.028,0.021,0.019
도시대기,광주광역시,광산구,평동,-,-,0.037,0.049,0.047,0.045,0.032,0.015**,0.031,0.03,0.022,0.019
도시대기,광주광역시,광산구,우산동,-,-,-,-,-,-,-,-,-,-,0.024*,0.018
도시대기,광주광역시,남구,주월동,0.017,0.021,0.028,0.04,0.039,0.036,0.025,0.02,0.028,0.025,0.017,0.013
도시대기,광주광역시,남구,노대동,-,-,0.034,0.042,0.042,0.038,0.029,0.021,0.026,0.027,0.024,0.019
도시대기,대전광역시,대덕구,읍내동,0.012,0.016,0.023,0.031,0.034,0.049,0.029,0.023,0.029,0.02,0.014,0.011
도시대기,대전광역시,대덕구,문평동,0.015,0.019,0.029,0.038,0.036,0.04,0.024,0.018,0.028*,0.022,0.017,0.015
도시대기,대전광역시,중구,문창동,0.016,0.022,0.034,0.046,0.042,0.048,0.028,0.02,0.032,0.027,0.018,0.014
도시대기,대전광역시,유성구,상대동,0.019,0.018,0.032,0.043,0.041,0.053,0.033,0.025,0.034,0.027,0.019,0.017
도시대기,대전광역시,유성구,구성동,0.02,0.022,0.033,0.04,0.038,0.051,0.032,0.022,0.034*,0.028,0.02,0.018
도시대기,대전광역시,유성구,노은동,0.013,0.017,0.026,0.034,0.031,0.044,0.029,0.017,0.025,0.021,0.016,0.015
도시대기,대전광역시,유성구,관평동,-,-,-,-,-,-,-,-,-,-,-,0.016
도시대기,대전광역시,동구,성남동,0.016,0.021,0.028,0.035,0.037,0.057,0.036,0.027,0.036,0.03,0.018,0.013
도시대기,대전광역시,동구,대성동,0.014,0.019,0.029,0.04,0.033,0.037,0.022,0.017,0.026,0.024,0.017,0.013
도시대기,대전광역시,서구,정림동,0.016,0.023,0.033,0.045,0.041,0.047,0.029,0.02,0.033,0.027,0.017,0.015
도시대기,대전광역시,서구,둔산동,0.012,0.015,0.021,0.03,0.035,0.055,0.036,0.028,0.039,0.027,0.018,0.014
도시대기,울산광역시,중구,성남동,0.026,0.029,0.037,0.046,0.044,0.041,0.029,0.028,0.035,0.033,0.021,0.023
도시대기,울산광역시,중구,약사동,0.029,0.033,-,0.046,0.043,0.04,0.029,0.028,0.037,0.038,0.027,0.029
도시대기,울산광역시,남구,부곡동,0.025,0.033,0.038,0.045,0.043,0.041,0.025,0.025,0.033,0.032,0.023,0.024
도시대기,울산광역시,남구,여천동,0.024,0.027,0.032,0.041,0.037,0.034,0.026,0.022,0.032,0.033,0.022,0.024
도시대기,울산광역시,남구,야음동,0.025,0.029,0.038,0.047,0.045,0.044,0.03,0.029,0.038,0.036,0.025,0.023
도시대기,울산광역시,남구,신정동,0.021,0.023,0.028,0.034,0.034,0.034,0.025,0.028,0.035,0.04,0.028,0.026
도시대기,울산광역시,남구,무거동,0.019,0.022,0.029,0.036,0.034**,0.035*,0.024,0.025,0.028,0.026,0.017,0.019
도시대기,울산광역시,남구,삼산동,0.024,0.027,0.035,0.044,0.041,0.038,0.026,0.025,0.033,0.033,0.021,0.021
도시대기,울산광역시,울주군,덕신리,0.024,0.028,0.037,0.046,0.043,0.043,0.028,0.027,0.040**,0.031,0.022,0.024
도시대기,울산광역시,울주군,웅촌면,-,-,0.038,0.046,0.044,0.044,0.029,0.026,0.034,0.031,0.023,0.024
도시대기,울산광역시,울주군,범서읍,-,-,-,-,-,-,-,-,0.033,0.032,0.025,0.027
도시대기,울산광역시,울주군,삼남면,0.026,0.031,0.038,0.046,0.044,0.044,0.033,0.029,0.036,0.034,0.028,0.031
도시대기,울산광역시,울주군,화산리,0.024,0.028,0.031,0.036,0.035,0.035,0.024,0.024,0.031,0.034,0.026,0.026
도시대기,울산광역시,울주군,상남리,0.024,0.027,0.034,0.043,0.039,0.038,0.025,0.025,0.031,0.03,0.021,0.023
도시대기,울산광역시,북구,효문동,0.023,0.026,0.031,0.039,0.038,0.032,0.024,0.018,0.029,0.031,0.02,0.021
도시대기,울산광역시,북구,농소동,0.023,0.026,0.029,0.036,0.035,0.033,0.025,0.024,0.032**,0.033,0.024,0.025
도시대기,울산광역시,동구,대송동,0.028,0.033,0.039,0.044*,0.050**,0.045,0.033,0.028,0.04,0.042,0.03,0.029
도시대기,울산광역시,동구,전하동,0.03,0.034,0.043,0.052,0.046,0.043,0.032,0.025,0.04,0.042,0.028,0.027
도시대기,세종특별자치시,세종특별자치시,신흥동,0.017,0.022,0.033,0.043,0.045,0.05,0.032,0.024,0.034,0.026,0.019,0.016
도시대기,세종특별자치시,세종특별자치시,아름동,0.018,0.024,0.036,0.044*,0.047,0.053,0.034,0.024,0.034,0.026,0.02,0.017
도시대기,세종특별자치시,세종특별자치시,한솔동,0.016,0.021,0.034,0.045,0.044,0.051,0.032,0.023,0.033,0.025,0.019,0.017
도시대기,세종특별자치시,세종특별자치시,부강면,0.013,0.017,0.027,0.036,0.04,0.046,0.029,0.022,0.028,0.021,0.016,0.013
도시대기,경기도,수원시,인계동,0.009,0.013*,0.022,0.039,0.037,0.049,0.035,0.022,0.029,0.02,0.014,0.013
도시대기,경기도,수원시,신풍동,0.009,0.018,0.028,0.043,0.041,0.05,0.036,0.026,0.035,0.025,0.017,0.015
도시대기,경기도,수원시,광교동,0.01,0.014,0.021,0.033,0.041,0.043,0.029,0.022,0.03,0.02,0.013,0.011
도시대기,경기도,수원시,영통동,0.011,0.017,0.027,0.042,0.043,0.054,0.036,0.025,0.034,0.026,0.018,0.015
도시대기,경기도,수원시,천천동,0.014,0.02,0.03,0.045,0.042,0.051,0.036,0.025,0.032,0.024,0.017,0.015
도시대기,경기도,수원시,고색동,0.011,0.015,0.021,0.031,0.037,0.043,0.031,0.019,0.029,0.02,0.014,0.011
도시대기,경기도,수원시,호매실동,0.011,0.015,0.023,0.031,0.03,0.039,0.026,0.016,0.026,0.018,0.012,0.01
도시대기,경기도,안양시,안양6동,0.012,0.017,0.025,0.036,0.035,0.045,0.037,0.023,0.031,0.022,0.015,0.012
도시대기,경기도,안양시,부림동,0.013,0.02,0.03,0.04,0.038,0.049,0.034,0.023,0.028,0.022,0.015,0.015
도시대기,경기도,안양시,호계동,0.011,0.017,0.026,0.033**,0.039,0.051,0.033,0.023*,0.025,0.019,0.014,0.012
도시대기,경기도,안양시,안양2동,0.013,0.02,0.03,0.041,0.04,0.051,0.035,0.021,0.028,0.021,0.015,0.014
도시대기,경기도,성남시,단대동,0.015,0.019,0.03,0.042,0.038,0.054,0.036,0.023,0.032,0.024,0.016,0.015
도시대기,경기도,성남시,정자동,0.012,0.017,0.025,0.036,0.036,0.046,0.031,0.021,0.028,0.02,0.014,0.013
도시대기,경기도,성남시,수내동,0.011,0.015,0.027,0.037,0.034,0.047,0.029,0.018,0.024,0.017,0.013,0.012
도시대기,경기도,성남시,복정동,0.013,0.019,0.029,0.039,0.037,0.047,0.03,0.019,0.027,0.019,0.014*,0.015
도시대기,경기도,성남시,상대원동,0.014*,0.016,0.024,0.035,0.032,0.042,0.027,0.018,0.024,0.019,0.013,0.012
도시대기,경기도,성남시,운중동,0.012,0.018,0.029,0.038,0.034,0.045,0.029,0.02,0.026,0.02,0.015,0.014
도시대기,경기도,의정부시,의정부동,0.015,0.022,0.033,0.045,0.047,0.049,0.033,0.022,0.028,0.023,0.017,0.016
도시대기,경기도,의정부시,의정부1동,0.013,0.019,0.027,0.036,0.036,0.043,0.03,0.02,0.024,0.019,0.014,0.012
도시대기,경기도,의정부시,송산3동,-,-,-,-,-,-,-,-,-,-,0.008,0.007
도시대기,경기도,광명시,철산동,0.014,0.019,0.031,0.04,0.037,0.048,0.033,0.022,0.029,0.022,0.015,0.014
도시대기,경기도,광명시,소하동,0.016,0.022,0.031,0.041,0.041,0.053*,0.031*,0.022,0.029,0.023,0.017,0.017
